userid,version,sum_gamerounds,retention_1,retention_7,retention_14
63962,guest,4,TRUE,FALSE,FALSE
64052,guest,1,FALSE,FALSE,FALSE
64224,guest,15,FALSE,TRUE,TRUE
64235,guest,1,FALSE,FALSE,FALSE
64309,guest,125,TRUE,FALSE,FALSE
64643,guest,24,FALSE,FALSE,FALSE
64646,guest,1,FALSE,TRUE,TRUE
64792,guest,269,TRUE,FALSE,FALSE
64849,guest,31,TRUE,FALSE,FALSE
64930,guest,510,TRUE,FALSE,FALSE
64944,guest,62,FALSE,FALSE,FALSE
65032,guest,5,FALSE,FALSE,FALSE
65452,guest,16,FALSE,FALSE,FALSE
65482,guest,10,FALSE,FALSE,FALSE
65511,guest,4,FALSE,FALSE,FALSE
66120,guest,28,FALSE,FALSE,FALSE
66509,guest,46,TRUE,FALSE,FALSE
66677,guest,1,FALSE,FALSE,FALSE
66713,guest,4,FALSE,FALSE,FALSE
66947,guest,13,TRUE,FALSE,FALSE
67078,guest,9,FALSE,FALSE,FALSE
67122,guest,18,FALSE,FALSE,FALSE
67190,guest,15,FALSE,FALSE,FALSE
67193,guest,1,FALSE,FALSE,FALSE
67234,guest,3,FALSE,FALSE,FALSE
67387,guest,12,FALSE,FALSE,FALSE
67654,guest,8,FALSE,FALSE,FALSE
67829,guest,0,FALSE,FALSE,FALSE
67910,guest,18,TRUE,FALSE,FALSE
67950,guest,7,FALSE,FALSE,FALSE
68020,guest,52,FALSE,TRUE,TRUE
68112,guest,0,FALSE,FALSE,FALSE
68151,guest,136,TRUE,FALSE,FALSE
68386,guest,5,FALSE,FALSE,FALSE
68394,guest,474,TRUE,TRUE,TRUE
68406,guest,5,FALSE,FALSE,FALSE
68485,guest,26,TRUE,FALSE,FALSE
68698,guest,83,TRUE,FALSE,FALSE
68856,guest,1,FALSE,FALSE,FALSE
68887,guest,1,FALSE,FALSE,FALSE
68915,guest,121,FALSE,FALSE,FALSE
68965,guest,105,TRUE,TRUE,TRUE
69027,guest,2,FALSE,FALSE,FALSE
69050,guest,20,TRUE,FALSE,FALSE
69392,guest,46,FALSE,FALSE,FALSE
69488,guest,5,FALSE,FALSE,FALSE
69649,guest,80,TRUE,TRUE,TRUE
69870,guest,210,TRUE,TRUE,TRUE
69917,guest,16,TRUE,FALSE,FALSE
69927,guest,1906,TRUE,TRUE,TRUE
69998,guest,16,FALSE,FALSE,FALSE
70074,guest,0,FALSE,FALSE,FALSE
70127,guest,1,FALSE,FALSE,FALSE
70175,guest,35,TRUE,TRUE,TRUE
70294,guest,199,TRUE,FALSE,FALSE
70522,guest,6,FALSE,FALSE,FALSE
70570,guest,5,FALSE,FALSE,FALSE
70899,guest,3,FALSE,FALSE,FALSE
71062,guest,25,TRUE,FALSE,FALSE
71119,guest,118,TRUE,TRUE,TRUE
71161,guest,68,TRUE,FALSE,FALSE
71165,guest,105,TRUE,FALSE,FALSE
71205,guest,5,FALSE,FALSE,FALSE
71235,guest,38,TRUE,FALSE,FALSE
71326,guest,8,FALSE,FALSE,FALSE
71489,guest,7,FALSE,FALSE,FALSE
71635,guest,4,FALSE,FALSE,FALSE
71698,guest,6,FALSE,FALSE,FALSE
71777,guest,12,FALSE,FALSE,FALSE
72085,guest,103,TRUE,FALSE,FALSE
72164,guest,259,TRUE,TRUE,TRUE
72353,guest,5,FALSE,FALSE,FALSE
72419,guest,12,TRUE,FALSE,FALSE
72470,guest,6,TRUE,FALSE,FALSE
72555,guest,298,TRUE,TRUE,TRUE
72614,guest,3,FALSE,FALSE,FALSE
72661,guest,1,FALSE,FALSE,FALSE
72752,guest,15,FALSE,FALSE,FALSE
72813,guest,6,TRUE,FALSE,FALSE
72872,guest,10,FALSE,FALSE,FALSE
72918,guest,13,FALSE,FALSE,FALSE
72977,guest,12,TRUE,FALSE,FALSE
73378,guest,34,TRUE,FALSE,FALSE
73412,guest,3,FALSE,FALSE,FALSE
73868,guest,2,FALSE,FALSE,FALSE
74231,guest,7,FALSE,FALSE,FALSE
74276,guest,24,TRUE,TRUE,TRUE
74369,guest,7,FALSE,FALSE,FALSE
74377,guest,53,TRUE,FALSE,FALSE
74422,guest,38,FALSE,TRUE,TRUE
74568,guest,11,TRUE,FALSE,FALSE
75029,guest,98,TRUE,FALSE,FALSE
75734,guest,4,FALSE,FALSE,FALSE
76062,guest,5,FALSE,FALSE,FALSE
76089,guest,3,FALSE,FALSE,FALSE
76133,guest,50,FALSE,FALSE,FALSE
76549,guest,149,FALSE,TRUE,TRUE
76573,guest,20,TRUE,FALSE,FALSE
76598,guest,1,FALSE,FALSE,FALSE
76662,guest,30,TRUE,FALSE,FALSE
76767,guest,4,FALSE,FALSE,FALSE
76784,guest,53,TRUE,FALSE,FALSE
76895,guest,5,FALSE,FALSE,FALSE
76917,guest,113,TRUE,FALSE,FALSE
76934,guest,2,FALSE,FALSE,FALSE
77151,guest,2,FALSE,FALSE,FALSE
77172,guest,0,FALSE,FALSE,FALSE
77195,guest,25,TRUE,FALSE,FALSE
77468,guest,12,FALSE,FALSE,FALSE
77495,guest,59,FALSE,FALSE,FALSE
77644,guest,15,FALSE,FALSE,FALSE
77731,guest,106,TRUE,TRUE,TRUE
77812,guest,2,FALSE,FALSE,FALSE
77821,guest,7,FALSE,FALSE,FALSE
77837,guest,6,FALSE,FALSE,FALSE
77850,guest,59,TRUE,FALSE,FALSE
78089,guest,47,FALSE,FALSE,FALSE
78142,guest,1,FALSE,FALSE,FALSE
78183,guest,34,TRUE,FALSE,FALSE
78237,guest,4,FALSE,FALSE,FALSE
78312,guest,12,FALSE,FALSE,FALSE
78409,guest,15,TRUE,FALSE,FALSE
78563,guest,32,FALSE,FALSE,FALSE
78846,guest,0,FALSE,FALSE,FALSE
78900,guest,2,FALSE,FALSE,FALSE
79646,guest,34,TRUE,FALSE,FALSE
79890,guest,11,FALSE,FALSE,FALSE
79929,guest,16,FALSE,FALSE,FALSE
80215,guest,2,FALSE,FALSE,FALSE
80282,guest,128,TRUE,TRUE,TRUE
80485,guest,9,FALSE,FALSE,FALSE
80496,guest,0,FALSE,FALSE,FALSE
80526,guest,34,FALSE,TRUE,TRUE
80582,guest,7,FALSE,FALSE,FALSE
80618,guest,7,FALSE,FALSE,FALSE
80634,guest,215,TRUE,TRUE,TRUE
80746,guest,1,FALSE,FALSE,FALSE
80754,guest,0,FALSE,FALSE,FALSE
80860,guest,231,TRUE,FALSE,FALSE
80884,guest,5,FALSE,FALSE,FALSE
80900,guest,16,FALSE,FALSE,FALSE
81447,guest,34,FALSE,FALSE,FALSE
81480,guest,2,FALSE,FALSE,FALSE
81524,guest,34,TRUE,FALSE,FALSE
81532,guest,2,FALSE,FALSE,FALSE
81668,guest,12,FALSE,FALSE,FALSE
81959,guest,6,FALSE,FALSE,FALSE
82064,guest,41,TRUE,FALSE,FALSE
82545,guest,36,FALSE,FALSE,FALSE
82655,guest,13,FALSE,FALSE,FALSE
82753,guest,3,FALSE,FALSE,FALSE
82783,guest,36,TRUE,TRUE,TRUE
82937,guest,28,FALSE,FALSE,FALSE
83072,guest,11,TRUE,FALSE,FALSE
83080,guest,12,FALSE,FALSE,FALSE
83103,guest,7,FALSE,FALSE,FALSE
83140,guest,14,FALSE,FALSE,FALSE
83254,guest,3,TRUE,FALSE,FALSE
83309,guest,0,FALSE,FALSE,FALSE
83317,guest,5,FALSE,FALSE,FALSE
83438,guest,129,TRUE,TRUE,TRUE
83732,guest,95,FALSE,TRUE,TRUE
83798,guest,96,TRUE,FALSE,FALSE
84100,guest,160,TRUE,FALSE,FALSE
84191,guest,0,FALSE,FALSE,FALSE
84208,guest,17,FALSE,FALSE,FALSE
84406,guest,24,TRUE,FALSE,FALSE
84816,guest,11,TRUE,FALSE,FALSE
84929,guest,6,FALSE,FALSE,FALSE
84961,guest,26,FALSE,FALSE,FALSE
85007,guest,110,TRUE,TRUE,TRUE
85277,guest,61,TRUE,TRUE,TRUE
85560,guest,5,FALSE,FALSE,FALSE
85601,guest,15,FALSE,FALSE,FALSE
85805,guest,3,FALSE,FALSE,FALSE
86342,guest,12,FALSE,FALSE,FALSE
86781,guest,1,FALSE,FALSE,FALSE
86821,guest,65,TRUE,FALSE,FALSE
87098,guest,2,FALSE,FALSE,FALSE
87220,guest,18,FALSE,FALSE,FALSE
87258,guest,275,TRUE,TRUE,TRUE
87276,guest,19,FALSE,TRUE,TRUE
87410,guest,26,FALSE,FALSE,FALSE
87419,guest,46,FALSE,FALSE,FALSE
87509,guest,3,FALSE,FALSE,FALSE
87542,guest,40,TRUE,FALSE,FALSE
87640,guest,13,FALSE,FALSE,FALSE
87649,guest,8,FALSE,FALSE,FALSE
87671,guest,2,FALSE,FALSE,FALSE
87697,guest,3,FALSE,FALSE,FALSE
87728,guest,4,FALSE,FALSE,FALSE
87827,guest,37,TRUE,FALSE,FALSE
88235,guest,11,FALSE,FALSE,FALSE
88282,guest,22,TRUE,FALSE,FALSE
88361,guest,55,FALSE,TRUE,TRUE
88392,guest,20,TRUE,FALSE,FALSE
88497,guest,197,TRUE,TRUE,TRUE
88521,guest,44,FALSE,FALSE,FALSE
88907,guest,133,TRUE,FALSE,FALSE
89272,guest,0,FALSE,FALSE,FALSE
89605,guest,2,FALSE,FALSE,FALSE
89618,guest,21,FALSE,FALSE,FALSE
90120,guest,2,FALSE,FALSE,FALSE
90233,guest,5,FALSE,FALSE,FALSE
90335,guest,2,FALSE,FALSE,FALSE
90481,guest,14,FALSE,FALSE,FALSE
90566,guest,0,FALSE,FALSE,FALSE
90640,guest,44,FALSE,TRUE,TRUE
90744,guest,14,FALSE,FALSE,FALSE
90755,guest,76,TRUE,FALSE,FALSE
90892,guest,52,TRUE,FALSE,FALSE
90916,guest,88,TRUE,TRUE,TRUE
90979,guest,36,TRUE,FALSE,FALSE
90992,guest,66,TRUE,FALSE,FALSE
91010,guest,70,FALSE,FALSE,FALSE
91027,guest,2,FALSE,FALSE,FALSE
91045,guest,44,FALSE,FALSE,FALSE
92061,guest,98,TRUE,FALSE,FALSE
92161,guest,18,FALSE,FALSE,FALSE
92162,guest,9,FALSE,FALSE,FALSE
92168,guest,6,FALSE,FALSE,FALSE
92286,guest,3,TRUE,FALSE,FALSE
92463,guest,2,FALSE,FALSE,FALSE
92638,guest,54,FALSE,FALSE,FALSE
92789,guest,4,FALSE,FALSE,FALSE
92914,guest,13,FALSE,TRUE,TRUE
93014,guest,0,FALSE,FALSE,FALSE
93131,guest,8,FALSE,FALSE,FALSE
93166,guest,10,TRUE,FALSE,FALSE
93241,guest,18,FALSE,FALSE,FALSE
93289,guest,0,FALSE,FALSE,FALSE
93646,guest,33,FALSE,FALSE,FALSE
93914,guest,9,FALSE,FALSE,FALSE
93957,guest,6,FALSE,TRUE,TRUE
93997,guest,2,FALSE,FALSE,FALSE
94159,guest,79,TRUE,TRUE,TRUE
94282,guest,9,FALSE,FALSE,FALSE
94407,guest,1,FALSE,FALSE,FALSE
94455,guest,35,TRUE,TRUE,TRUE
94639,guest,4,FALSE,FALSE,FALSE
94768,guest,9,FALSE,FALSE,FALSE
94904,guest,43,TRUE,FALSE,FALSE
95033,guest,42,TRUE,FALSE,FALSE
95357,guest,6,TRUE,TRUE,TRUE
95371,guest,282,TRUE,TRUE,TRUE
95530,guest,11,FALSE,FALSE,FALSE
95696,guest,42,FALSE,TRUE,TRUE
95946,guest,16,FALSE,FALSE,FALSE
96038,guest,132,FALSE,TRUE,TRUE
96058,guest,49,TRUE,TRUE,TRUE
96076,guest,95,TRUE,TRUE,TRUE
96123,guest,3,FALSE,FALSE,FALSE
96471,guest,183,TRUE,FALSE,FALSE
96535,guest,24,FALSE,FALSE,FALSE
96561,guest,112,TRUE,TRUE,TRUE
96675,guest,70,TRUE,TRUE,TRUE
96744,guest,332,TRUE,TRUE,TRUE
96745,guest,100,TRUE,TRUE,TRUE
97019,guest,3,FALSE,FALSE,FALSE
97308,guest,798,TRUE,TRUE,TRUE
97461,guest,4,FALSE,FALSE,FALSE
97741,guest,0,FALSE,FALSE,FALSE
97754,guest,27,TRUE,FALSE,FALSE
97777,guest,41,TRUE,FALSE,FALSE
97849,guest,81,TRUE,TRUE,TRUE
97873,guest,49,TRUE,FALSE,FALSE
97971,guest,142,TRUE,TRUE,TRUE
98151,guest,31,FALSE,FALSE,FALSE
98229,guest,5,TRUE,FALSE,FALSE
98354,guest,35,FALSE,FALSE,FALSE
98592,guest,4,FALSE,FALSE,FALSE
98833,guest,3,FALSE,FALSE,FALSE
98955,guest,16,FALSE,FALSE,FALSE
99178,guest,12,FALSE,FALSE,FALSE
99252,guest,48,TRUE,FALSE,FALSE
99264,guest,8,TRUE,FALSE,FALSE
99307,guest,6,TRUE,FALSE,FALSE
99411,guest,13,FALSE,FALSE,FALSE
99583,guest,35,TRUE,FALSE,FALSE
99630,guest,4,FALSE,FALSE,FALSE
99631,guest,9,TRUE,FALSE,FALSE
99806,guest,7,TRUE,FALSE,FALSE
99912,guest,27,TRUE,FALSE,FALSE
99928,guest,83,TRUE,FALSE,FALSE
99944,guest,3,FALSE,FALSE,FALSE
99976,guest,3,FALSE,FALSE,FALSE
100026,guest,3,FALSE,FALSE,FALSE
100084,guest,143,FALSE,TRUE,TRUE
100151,guest,39,TRUE,TRUE,TRUE
100214,guest,114,TRUE,TRUE,TRUE
100367,guest,71,TRUE,FALSE,FALSE
100511,guest,13,FALSE,FALSE,FALSE
100556,guest,63,TRUE,TRUE,TRUE
100585,guest,75,TRUE,FALSE,FALSE
100807,guest,27,TRUE,FALSE,FALSE
100899,guest,15,FALSE,FALSE,FALSE
100933,guest,8,FALSE,FALSE,FALSE
101024,guest,17,TRUE,FALSE,FALSE
101041,guest,95,TRUE,FALSE,FALSE
101248,guest,6,FALSE,FALSE,FALSE
101591,guest,186,TRUE,TRUE,TRUE
101601,guest,50,TRUE,FALSE,FALSE
101664,guest,129,TRUE,FALSE,FALSE
101675,guest,1,FALSE,FALSE,FALSE
101697,guest,4,TRUE,FALSE,FALSE
101864,guest,30,FALSE,FALSE,FALSE
101880,guest,1,FALSE,FALSE,FALSE
101884,guest,3,FALSE,FALSE,FALSE
101915,guest,164,TRUE,TRUE,TRUE
101953,guest,1,TRUE,FALSE,FALSE
101961,guest,9,FALSE,FALSE,FALSE
102182,guest,6,FALSE,FALSE,FALSE
102302,guest,78,FALSE,TRUE,TRUE
102540,guest,249,TRUE,TRUE,TRUE
102573,guest,34,FALSE,FALSE,FALSE
102598,guest,29,TRUE,FALSE,FALSE
102742,guest,18,TRUE,FALSE,FALSE
102748,guest,4,FALSE,FALSE,FALSE
102753,guest,14,FALSE,FALSE,FALSE
102931,guest,2,FALSE,FALSE,FALSE
102977,guest,8,FALSE,TRUE,TRUE
103095,guest,47,TRUE,FALSE,FALSE
103308,guest,3,FALSE,FALSE,FALSE
103414,guest,345,TRUE,FALSE,FALSE
103463,guest,1,FALSE,FALSE,FALSE
103498,guest,50,TRUE,TRUE,TRUE
103555,guest,13,FALSE,FALSE,FALSE
103557,guest,57,TRUE,FALSE,FALSE
103625,guest,7,FALSE,FALSE,FALSE
103714,guest,13,TRUE,FALSE,FALSE
103804,guest,27,FALSE,FALSE,FALSE
104157,guest,59,TRUE,FALSE,FALSE
104158,guest,16,TRUE,TRUE,TRUE
104211,guest,51,FALSE,FALSE,FALSE
104553,guest,4,FALSE,FALSE,FALSE
104563,guest,7,FALSE,FALSE,FALSE
104577,guest,546,TRUE,TRUE,TRUE
104592,guest,45,FALSE,FALSE,FALSE
104686,guest,28,TRUE,FALSE,FALSE
104694,guest,82,FALSE,TRUE,TRUE
104796,guest,394,TRUE,TRUE,TRUE
104800,guest,5,FALSE,FALSE,FALSE
104899,guest,227,TRUE,TRUE,TRUE
104999,guest,258,FALSE,TRUE,TRUE
105277,guest,56,TRUE,FALSE,FALSE
105342,guest,0,FALSE,FALSE,FALSE
105632,guest,52,FALSE,FALSE,FALSE
105700,guest,8,FALSE,FALSE,FALSE
105948,guest,0,FALSE,FALSE,FALSE
106093,guest,5,FALSE,FALSE,FALSE
106422,guest,8,FALSE,FALSE,FALSE
106423,guest,1,FALSE,FALSE,FALSE
106447,guest,19,TRUE,FALSE,FALSE
106487,guest,11,FALSE,FALSE,FALSE
106523,guest,6,FALSE,FALSE,FALSE
106600,guest,375,TRUE,TRUE,TRUE
106828,guest,9,FALSE,FALSE,FALSE
106895,guest,4,FALSE,FALSE,FALSE
107040,guest,57,TRUE,FALSE,FALSE
107169,guest,2,FALSE,FALSE,FALSE
107563,guest,39,FALSE,FALSE,FALSE
107617,guest,8,FALSE,FALSE,FALSE
107662,guest,1,FALSE,FALSE,FALSE
107670,guest,7,FALSE,FALSE,FALSE
107936,guest,2,FALSE,FALSE,FALSE
107981,guest,51,TRUE,FALSE,FALSE
108052,guest,4,FALSE,FALSE,FALSE
108068,guest,0,FALSE,FALSE,FALSE
108134,guest,54,FALSE,TRUE,TRUE
108287,guest,10,FALSE,FALSE,FALSE
108303,guest,11,FALSE,FALSE,FALSE
108320,guest,3,FALSE,FALSE,FALSE
108454,guest,35,FALSE,TRUE,TRUE
108535,guest,39,FALSE,FALSE,FALSE
108608,guest,7,FALSE,FALSE,FALSE
108668,guest,19,TRUE,FALSE,FALSE
108753,guest,3,TRUE,FALSE,FALSE
109109,guest,7,FALSE,FALSE,FALSE
109111,guest,6,TRUE,FALSE,FALSE
109151,guest,109,TRUE,FALSE,FALSE
109158,guest,106,TRUE,FALSE,FALSE
109300,guest,0,FALSE,FALSE,FALSE
109366,guest,158,TRUE,TRUE,TRUE
109431,guest,60,TRUE,FALSE,FALSE
109458,guest,0,FALSE,FALSE,FALSE
109556,guest,13,TRUE,FALSE,FALSE
109578,guest,35,FALSE,FALSE,FALSE
109745,guest,7,FALSE,FALSE,FALSE
109757,guest,29,TRUE,TRUE,TRUE
109796,guest,0,FALSE,FALSE,FALSE
109838,guest,9,FALSE,FALSE,FALSE
109991,guest,519,TRUE,TRUE,TRUE
110004,guest,73,TRUE,FALSE,FALSE
110329,guest,2,FALSE,FALSE,FALSE
110479,guest,0,FALSE,TRUE,TRUE
110528,guest,5,FALSE,FALSE,FALSE
110634,guest,10,FALSE,FALSE,FALSE
110750,guest,10,FALSE,FALSE,FALSE
111162,guest,5,TRUE,FALSE,FALSE
111196,guest,52,TRUE,FALSE,FALSE
111362,guest,56,TRUE,FALSE,FALSE
111382,guest,42,TRUE,TRUE,TRUE
111496,guest,26,FALSE,FALSE,FALSE
111540,guest,19,FALSE,FALSE,FALSE
111949,guest,20,TRUE,FALSE,FALSE
111961,guest,34,FALSE,FALSE,FALSE
111981,guest,1,FALSE,FALSE,FALSE
112127,guest,7,TRUE,FALSE,FALSE
112216,guest,77,FALSE,FALSE,FALSE
112251,guest,9,FALSE,FALSE,FALSE
112355,guest,0,FALSE,FALSE,FALSE
112365,guest,41,TRUE,FALSE,FALSE
112375,guest,26,TRUE,FALSE,FALSE
112718,guest,553,TRUE,TRUE,TRUE
113086,guest,11,FALSE,FALSE,FALSE
113087,guest,260,TRUE,TRUE,TRUE
113325,guest,86,TRUE,TRUE,TRUE
113378,guest,47,FALSE,TRUE,TRUE
113462,guest,175,TRUE,FALSE,FALSE
113497,guest,28,TRUE,FALSE,FALSE
113563,guest,11,FALSE,FALSE,FALSE
113607,guest,25,FALSE,FALSE,FALSE
113621,guest,44,TRUE,TRUE,TRUE
113666,guest,81,TRUE,TRUE,TRUE
113725,guest,47,TRUE,FALSE,FALSE
113800,guest,37,TRUE,FALSE,FALSE
113888,guest,11,TRUE,FALSE,FALSE
114118,guest,3,FALSE,FALSE,FALSE
114278,guest,2,FALSE,FALSE,FALSE
114320,guest,26,TRUE,FALSE,FALSE
114360,guest,2,FALSE,FALSE,FALSE
114521,guest,0,FALSE,FALSE,FALSE
114532,guest,8,FALSE,FALSE,FALSE
114626,guest,11,TRUE,FALSE,FALSE
114859,guest,23,FALSE,FALSE,FALSE
114985,guest,3,TRUE,FALSE,FALSE
115234,guest,123,FALSE,TRUE,TRUE
115235,guest,2,FALSE,FALSE,FALSE
115498,guest,104,TRUE,FALSE,FALSE
115774,guest,28,TRUE,FALSE,FALSE
115813,guest,1,FALSE,FALSE,FALSE
115854,guest,21,TRUE,FALSE,FALSE
115980,guest,3,FALSE,FALSE,FALSE
116002,guest,281,TRUE,TRUE,TRUE
116099,guest,19,TRUE,FALSE,FALSE
116198,guest,20,FALSE,FALSE,FALSE
116247,guest,240,FALSE,TRUE,TRUE
116336,guest,2,FALSE,FALSE,FALSE
116382,guest,69,TRUE,TRUE,TRUE
116423,guest,33,FALSE,FALSE,FALSE
116430,guest,15,FALSE,FALSE,FALSE
116439,guest,14,TRUE,FALSE,FALSE
116590,guest,45,TRUE,FALSE,FALSE
116653,guest,17,FALSE,FALSE,FALSE
116793,guest,275,TRUE,TRUE,TRUE
116828,guest,11,TRUE,FALSE,FALSE
117026,guest,317,TRUE,FALSE,FALSE
117186,guest,2,FALSE,FALSE,FALSE
117195,guest,1,FALSE,FALSE,FALSE
117242,guest,90,TRUE,FALSE,FALSE
117481,guest,15,TRUE,FALSE,FALSE
117700,guest,90,TRUE,FALSE,FALSE
117728,guest,14,FALSE,FALSE,FALSE
117763,guest,6,FALSE,FALSE,FALSE
117868,guest,190,TRUE,FALSE,FALSE
117918,guest,11,TRUE,FALSE,FALSE
117992,guest,142,TRUE,TRUE,TRUE
118091,guest,8,FALSE,FALSE,FALSE
118189,guest,50,FALSE,FALSE,FALSE
118204,guest,3,FALSE,FALSE,FALSE
118555,guest,6,FALSE,FALSE,FALSE
118654,guest,192,FALSE,TRUE,TRUE
118690,guest,8,FALSE,FALSE,FALSE
118773,guest,0,FALSE,FALSE,FALSE
119142,guest,28,FALSE,FALSE,FALSE
119209,guest,343,FALSE,TRUE,TRUE
119231,guest,6,TRUE,FALSE,FALSE
119331,guest,10,FALSE,TRUE,TRUE
119464,guest,2,TRUE,FALSE,FALSE
119507,guest,3,FALSE,FALSE,FALSE
119591,guest,11,FALSE,FALSE,FALSE
119742,guest,191,TRUE,TRUE,TRUE
119784,guest,2,FALSE,FALSE,FALSE
120131,guest,3,FALSE,FALSE,FALSE
120587,guest,45,FALSE,FALSE,FALSE
120662,guest,8,TRUE,TRUE,TRUE
120664,guest,20,TRUE,FALSE,FALSE
120771,guest,16,FALSE,FALSE,FALSE
120978,guest,18,FALSE,FALSE,FALSE
121148,guest,52,FALSE,FALSE,FALSE
121179,guest,3,FALSE,FALSE,FALSE
121303,guest,1374,TRUE,TRUE,TRUE
121409,guest,2,FALSE,FALSE,FALSE
121431,guest,3,FALSE,FALSE,FALSE
121476,guest,4,FALSE,FALSE,FALSE
121571,guest,8,FALSE,FALSE,FALSE
121738,guest,19,FALSE,FALSE,FALSE
122133,guest,3,TRUE,FALSE,FALSE
122211,guest,4,FALSE,FALSE,FALSE
122299,guest,65,FALSE,FALSE,FALSE
122334,guest,1,FALSE,FALSE,FALSE
122533,guest,199,TRUE,TRUE,TRUE
122635,guest,24,TRUE,FALSE,FALSE
122690,guest,3,FALSE,FALSE,FALSE
122817,guest,74,TRUE,FALSE,FALSE
122975,guest,197,TRUE,TRUE,TRUE
122981,guest,40,FALSE,FALSE,FALSE
123038,guest,9,FALSE,FALSE,FALSE
123083,guest,29,FALSE,FALSE,FALSE
123121,guest,66,TRUE,FALSE,FALSE
123318,guest,48,TRUE,FALSE,FALSE
123406,guest,14,FALSE,FALSE,FALSE
123522,guest,15,FALSE,FALSE,FALSE
123638,guest,50,TRUE,FALSE,FALSE
123904,guest,2,FALSE,FALSE,FALSE
123937,guest,39,TRUE,FALSE,FALSE
124004,guest,16,FALSE,FALSE,FALSE
124022,guest,6,TRUE,FALSE,FALSE
124379,guest,124,FALSE,TRUE,TRUE
124432,guest,0,FALSE,FALSE,FALSE
124568,guest,4,FALSE,FALSE,FALSE
124702,guest,93,TRUE,TRUE,TRUE
124729,guest,41,TRUE,FALSE,FALSE
124759,guest,2,FALSE,FALSE,FALSE
124945,guest,16,TRUE,FALSE,FALSE
125019,guest,8,FALSE,FALSE,FALSE
125035,guest,4,FALSE,FALSE,FALSE
125058,guest,38,TRUE,FALSE,FALSE
125379,guest,91,TRUE,TRUE,TRUE
125416,guest,19,FALSE,FALSE,FALSE
125523,guest,344,TRUE,TRUE,TRUE
125735,guest,73,FALSE,FALSE,FALSE
125749,guest,11,FALSE,FALSE,FALSE
125752,guest,2,TRUE,FALSE,FALSE
125925,guest,51,TRUE,FALSE,FALSE
125951,guest,1,FALSE,FALSE,FALSE
125996,guest,33,TRUE,TRUE,TRUE
126043,guest,142,TRUE,FALSE,FALSE
126289,guest,44,TRUE,FALSE,FALSE
126418,guest,44,TRUE,FALSE,FALSE
126645,guest,222,TRUE,TRUE,TRUE
126812,guest,11,FALSE,FALSE,FALSE
126972,guest,14,FALSE,FALSE,FALSE
127003,guest,6,FALSE,FALSE,FALSE
127428,guest,12,TRUE,FALSE,FALSE
127467,guest,15,TRUE,FALSE,FALSE
127487,guest,200,TRUE,TRUE,TRUE
127596,guest,6,TRUE,FALSE,FALSE
127794,guest,35,FALSE,FALSE,FALSE
127814,guest,3,FALSE,FALSE,FALSE
127839,guest,5,FALSE,TRUE,TRUE
127893,guest,13,FALSE,FALSE,FALSE
128079,guest,17,TRUE,FALSE,FALSE
128334,guest,3,FALSE,FALSE,FALSE
128346,guest,43,TRUE,FALSE,FALSE
128355,guest,4,TRUE,FALSE,FALSE
128450,guest,2,FALSE,FALSE,FALSE
128547,guest,64,FALSE,FALSE,FALSE
128817,guest,399,FALSE,TRUE,TRUE
128956,guest,60,TRUE,FALSE,FALSE
128989,guest,216,TRUE,FALSE,FALSE
129110,guest,42,TRUE,FALSE,FALSE
129131,guest,18,TRUE,FALSE,FALSE
129156,guest,15,FALSE,FALSE,FALSE
129203,guest,1,FALSE,FALSE,FALSE
129208,guest,14,FALSE,FALSE,FALSE
129260,guest,129,FALSE,TRUE,TRUE
129284,guest,2,FALSE,FALSE,FALSE
129335,guest,2,FALSE,FALSE,FALSE
129391,guest,26,FALSE,FALSE,FALSE
129682,guest,12,TRUE,FALSE,FALSE
129826,guest,13,FALSE,FALSE,FALSE
130176,guest,17,TRUE,FALSE,FALSE
130250,guest,13,TRUE,FALSE,FALSE
130260,guest,7,FALSE,FALSE,FALSE
130271,guest,23,TRUE,FALSE,FALSE
130391,guest,33,FALSE,FALSE,FALSE
130412,guest,38,FALSE,FALSE,FALSE
130417,guest,36,TRUE,TRUE,TRUE
130572,guest,55,TRUE,FALSE,FALSE
130879,guest,159,TRUE,TRUE,TRUE
131233,guest,11,FALSE,FALSE,FALSE
131261,guest,4,FALSE,FALSE,FALSE
131314,guest,2,FALSE,FALSE,FALSE
131358,guest,69,TRUE,TRUE,TRUE
131740,guest,74,TRUE,FALSE,FALSE
132154,guest,4,FALSE,FALSE,FALSE
132240,guest,4,FALSE,FALSE,FALSE
132330,guest,113,TRUE,FALSE,FALSE
132503,guest,1,FALSE,FALSE,FALSE
132756,guest,5,FALSE,FALSE,FALSE
132794,guest,0,FALSE,FALSE,FALSE
132919,guest,36,TRUE,FALSE,FALSE
132928,guest,139,TRUE,TRUE,TRUE
132961,guest,79,TRUE,FALSE,FALSE
133088,guest,50,TRUE,FALSE,FALSE
133102,guest,11,FALSE,FALSE,FALSE
133577,guest,331,TRUE,TRUE,TRUE
133783,guest,12,FALSE,FALSE,FALSE
133854,guest,29,TRUE,FALSE,FALSE
133961,guest,26,FALSE,FALSE,FALSE
134380,guest,117,TRUE,FALSE,FALSE
134381,guest,7,TRUE,FALSE,FALSE
134386,guest,23,FALSE,FALSE,FALSE
134428,guest,26,FALSE,FALSE,FALSE
134595,guest,2,FALSE,FALSE,FALSE
134621,guest,40,TRUE,FALSE,FALSE
